Year,Rk,Pk,Tm,Round 1 Player,Round 1 College,Yrs,Totals G,Totals MP,Totals PTS,Totals TRB,Totals AST,Shooting FG%,Shooting 3P%,Shooting FT%,Per Game MP,Per Game PTS,Per Game TRB,Per Game AST,Advanced WS,Advanced WS/48,Advanced BPM,Advanced VORP
2005,37,37,LAL,Ronny Turiaf\turiaro01,Gonzaga University,10,473,8020,2209,1757,618,0.533,0,0.636,17,4.7,3.7,1.3,19.2,0.115,1,6
2005,38,38,ORL,Travis Diener\dienetr01,Marquette University,5,179,2660,854,243,432,0.388,0.353,0.847,14.9,4.8,1.4,2.4,5.6,0.102,-1.8,0.1
2005,39,39,LAL,Von Wafer\wafervo01,Florida State University,6,200,2475,1054,234,146,0.42,0.325,0.751,12.4,5.3,1.2,0.7,3.3,0.064,-3.2,-0.7
2005,40,40,GSW,Monta Ellis\ellismo01,,12,833,29011,14858,2874,3856,0.451,0.314,0.772,34.8,17.8,3.5,4.6,41.9,0.069,-0.3,12.3
2005,41,41,TOR,Roko Ukic\ukicro01,,2,85,987,341,78,165,0.387,0.189,0.746,11.6,4,0.9,1.9,-0.2,-0.007,-5.4,-0.8
2005,42,42,GSW,Chris Taft\taftch01,University of Pittsburgh,1,17,144,47,36,2,0.605,,0.167,8.5,2.8,2.1,0.1,0.5,0.155,-1.3,0
2005,43,43,NJN,Mile Ilic\ilicmi01,,1,5,6,0,1,0,0,,,1.2,0,0.2,0,-0.2,-1.264,-53.6,-0.1
2005,44,44,ORL,Martynas Andriuskevicius\andrima01,,1,6,9,0,4,0,0,,,1.5,0,0.7,0,0,0.155,0.1,0
2005,45,45,PHI,Louis Williams\willilo02,,12,782,18436,10025,1638,2275,0.417,0.345,0.827,23.6,12.8,2.1,2.9,47.6,0.124,0.1,9.7
2005,46,46,IND,Erazem Lorbek\lorbeer01,,,,,,,,,,,,,,,,,,
2005,47,47,MIN,Bracey Wright\wrighbr02,Indiana University,2,26,325,129,39,20,0.405,0.324,0.794,12.5,5,1.5,0.8,0.5,0.068,-3.7,-0.1
2005,48,48,SEA,Mickael Gelabale\gelabmi01,,3,145,2348,670,330,115,0.47,0.316,0.815,16.2,4.6,2.3,0.8,3,0.062,-1.9,0
2005,49,49,WAS,Andray Blatche\blatcan01,,9,564,12462,5706,3024,798,0.467,0.237,0.725,22.1,10.1,5.4,1.4,19.2,0.074,-0.3,5.4
2005,50,50,BOS,Ryan Gomes\gomesry01,Providence College,8,487,13463,4926,2239,712,0.445,0.349,0.799,27.6,10.1,4.6,1.5,19.4,0.069,-1.3,2.3
2005,51,51,UTA,Robert Whaley\whalero01,Walsh University,1,23,212,49,43,17,0.404,,0.5,9.2,2.1,1.9,0.7,0,0.004,-3.5,-0.1
2005,52,52,DEN,Axel Hervelle\herveax01,,,,,,,,,,,,,,,,,,
2005,53,53,BOS,Orien Greene\greenor01,University of Louisiana at Lafayette,4,131,1555,326,195,155,0.387,0.212,0.642,11.9,2.5,1.5,1.2,-0.7,-0.022,-3.8,-0.7
2005,54,54,NYK,Dijon Thompson\thompdi01,University of California Los Angeles,2,16,93,45,19,3,0.425,0.308,0.875,5.8,2.8,1.2,0.2,0.2,0.102,-4.3,-0.1
2005,55,55,SEA,Lawrence Roberts\roberla01,Mississippi State University,2,87,1150,334,310,35,0.452,0,0.688,13.2,3.8,3.6,0.4,2.5,0.106,-1.4,0.2
2005,56,56,DET,Amir Johnson\johnsam01,,12,745,16623,5559,4214,895,0.574,0.34,0.674,22.3,7.5,5.7,1.2,50.1,0.145,2.6,19.1
2005,57,57,PHO,Marcin Gortat\gortama01,,10,677,17865,7028,5523,699,0.556,0.15,0.679,26.4,10.4,8.2,1,55.1,0.148,0.9,12.9
2005,58,58,TOR,Uros Slokar\slokaur01,,1,20,72,38,14,1,0.538,0.5,0.692,3.6,1.9,0.7,0.1,0.1,0.042,-7,-0.1
2005,59,59,ATL,Cenk Akyol\akyolce01,,,,,,,,,,,,,,,,,,
2005,60,60,DET,Alex Acker\ackeral01,Pepperdine University,2,30,234,81,29,16,0.37,0.32,0.5,7.8,2.7,1,0.5,-0.2,-0.043,-6.9,-0.3
2004,1,1,ORL,Dwight Howard\howardw01,,13,954,33291,16652,12089,1426,0.585,0.089,0.566,34.9,17.5,12.7,1.5,121.5,0.175,2.6,38.9
2004,2,2,CHA,Emeka Okafor\okafoem01,University of Connecticut,9,590,18702,7256,5847,512,0.512,0,0.584,31.7,12.3,9.9,0.9,44.3,0.114,-0.4,7.5
2004,3,3,CHI,Ben Gordon\gordobe01,University of Connecticut,11,744,20366,11084,1851,1868,0.432,0.401,0.857,27.4,14.9,2.5,2.5,33.3,0.078,-1.1,4.7
2004,4,4,LAC,Shaun Livingston\livinsh01,,12,698,15092,4579,1741,2229,0.483,0.197,0.793,21.6,6.6,2.5,3.2,26.1,0.083,-1.5,1.9
2004,5,5,WAS,Devin Harris\harride01,University of Wisconsin,13,846,21552,9574,1912,3595,0.436,0.324,0.796,25.5,11.3,2.3,4.2,50.9,0.113,0.5,13.7
2004,6,6,ATL,Josh Childress\childjo01,Stanford University,8,391,10432,3548,1850,609,0.522,0.329,0.779,26.7,9.1,4.7,1.6,25.7,0.118,1.3,8.6
2004,7,7,PHO,Luol Deng\denglu01,Duke University,13,879,30536,13202,5395,2023,0.455,0.332,0.77,34.7,15,6.1,2.3,73.2,0.115,0.9,22.5
2004,8,8,TOR,Rafael Araujo\araujra01,Brigham Young University,3,139,1585,389,395,41,0.405,0.25,0.679,11.4,2.8,2.8,0.3,-0.4,-0.013,-6.4,-1.8
2004,9,9,PHI,Andre Iguodala\iguodan01,University of Arizona,13,976,33834,12683,5133,4396,0.465,0.336,0.714,34.7,13,5.3,4.5,89,0.126,3,43
2004,10,10,CLE,Luke Jackson\jackslu02,University of Oregon,4,73,724,252,89,58,0.357,0.36,0.732,9.9,3.5,1.2,0.8,0.2,0.01,-4.4,-0.4
2004,11,11,GSW,Andris Biedrins\biedran01,,10,516,11146,3247,3631,467,0.594,0,0.5,21.6,6.3,7,0.9,30.7,0.132,1.1,8.6
2004,12,12,SEA,Robert Swift\swiftro01,,4,97,1500,416,376,20,0.506,,0.61,15.5,4.3,3.9,0.2,1.7,0.054,-4.1,-0.8
2004,13,13,POR,Sebastian Telfair\telfase01,,10,564,12149,4183,898,1960,0.39,0.319,0.777,21.5,7.4,1.6,3.5,5,0.02,-3.9,-5.8
2004,14,14,UTA,Kris Humphries\humphkr01,University of Minnesota,13,800,14232,5350,4314,556,0.463,0.293,0.7,17.8,6.7,5.4,0.7,30.3,0.102,-2,0.1
2004,15,15,BOS,Al Jefferson\jeffeal01,,13,879,25815,14091,7547,1317,0.499,0.127,0.709,29.4,16,8.6,1.5,69.4,0.129,0.3,14.9
2004,16,16,UTA,Kirk Snyder\snydeki01,University of Nevada Reno,4,211,3540,1333,491,241,0.438,0.327,0.699,16.8,6.3,2.3,1.1,4.5,0.061,-2,0
2004,17,17,ATL,Josh Smith\smithjo03,,12,891,28988,12994,6649,2789,0.453,0.285,0.632,32.5,14.6,7.5,3.1,51,0.085,2.1,30
2004,18,18,NOH,J.R. Smith\smithjr01,,13,880,23730,11395,2815,1912,0.42,0.374,0.733,27,12.9,3.2,2.2,45.1,0.091,0.4,14.5
2004,19,19,MIA,Dorell Wright\wrighdo01,,11,549,12280,4597,2093,850,0.424,0.365,0.806,22.4,8.4,3.8,1.5,25.9,0.101,0.4,7.4
2004,20,20,DEN,Jameer Nelson\nelsoja01,Saint Joseph's University,13,828,23526,9693,2491,4329,0.437,0.369,0.81,28.4,11.7,3,5.2,47.7,0.097,0.2,13.2
2004,21,21,UTA,Pavel Podkolzin\podkopa01,,2,6,28,4,9,0,0,,0.5,4.7,0.7,1.5,0,-0.1,-0.163,-18.8,-0.1
2004,22,22,NJN,Viktor Khryapa\khryavi01,,4,143,2351,643,492,142,0.443,0.292,0.658,16.4,4.5,3.4,1,2,0.041,-1.8,0.1
2004,23,23,POR,Sergei Monia\moniase01,,1,26,343,77,52,19,0.333,0.265,0.714,13.2,3,2,0.7,-0.2,-0.025,-5.1,-0.3
2004,24,24,BOS,Delonte West\westde01,Saint Joseph's University,8,432,11842,4198,1265,1540,0.448,0.372,0.826,27.4,9.7,2.9,3.6,24.5,0.099,0.5,7.6
2004,25,25,BOS,Tony Allen\allento01,Oklahoma State University,13,798,17782,6551,2837,1068,0.475,0.28,0.711,22.3,8.2,3.6,1.3,38.6,0.104,1.1,13.9
2004,26,26,SAC,Kevin Martin\martike02,Western Carolina University,12,714,21559,12396,2278,1352,0.437,0.384,0.87,30.2,17.4,3.2,1.9,61.3,0.137,0.1,11.3
2004,27,27,LAL,Sasha Vujacic\vujacsa01,,10,581,8908,3094,1093,748,0.39,0.367,0.858,15.3,5.3,1.9,1.3,16,0.086,-1.1,2
2004,28,28,SAS,Beno Udrih\udrihbe01,,13,831,18185,6952,1712,2858,0.463,0.349,0.833,21.9,8.4,2.1,3.4,31.4,0.083,-1.6,2
2004,29,29,IND,David Harrison\harrida01,University of Colorado,4,189,2686,949,549,47,0.53,,0.525,14.2,5,2.9,0.2,3.2,0.057,-3.4,-1
2004,30,30,ORL,Anderson Varejao\varejan01,,13,627,15051,4561,4511,734,0.51,0.024,0.631,24,7.3,7.2,1.2,46.4,0.148,1.5,13.3
2004,31,31,CHI,Jackson Vroman\vromaja01,Iowa State University,2,87,1111,285,261,51,0.408,0,0.58,12.8,3.3,3,0.6,0,0.001,-3.9,-0.5
2004,32,32,WAS,Peter John Ramos\ramospe01,,1,6,20,11,4,0,0.5,,0.5,3.3,1.8,0.7,0,0,-0.108,-18.3,-0.1
2004,33,33,LAC,Lionel Chalmers\chalmli01,Xavier University,1,36,433,111,31,51,0.336,0.245,0.625,12,3.1,0.9,1.4,-0.2,-0.025,-6.3,-0.5
2004,34,34,ATL,Donta Smith\smithdo04,Southeastern Illinois College,2,61,560,165,66,48,0.421,0.308,0.65,9.2,2.7,1.1,0.8,0.5,0.043,-3.2,-0.2
2004,35,35,SEA,Andre Emmett\emmetan01,Texas Tech University,2,14,73,20,8,1,0.462,0,0.615,5.2,1.4,0.6,0.1,0.1,0.04,-6.8,-0.1
2004,36,36,ORL,Antonio Burks\burksan01,University of Memphis,2,81,789,186,49,104,0.387,0.235,0.571,9.7,2.3,0.6,1.3,0.1,0.004,-6.6,-0.9
2004,37,37,ATL,Royal Ivey\iveyro01,University of Texas at Austin,10,492,6162,1641,557,501,0.406,0.361,0.706,12.5,3.3,1.1,1,4.5,0.035,-3.8,-2.8
2004,38,38,CHI,Chris Duhon\duhonch01,Duke University,9,606,15526,3946,1364,2690,0.393,0.363,0.784,25.6,6.5,2.3,4.4,25,0.077,-1.5,2
2004,39,39,TOR,Albert Miralles\miralal01,,,,,,,,,,,,,,,,,,
2004,40,40,BOS,Justin Reed\reedju01,University of Mississippi,3,136,1436,472,186,68,0.404,0,0.752,10.6,3.5,1.4,0.5,0.5,0.016,-5.9,-1.4
2004,41,41,SEA,David Young,North Carolina Central University,,,,,,,,,,,,,,,,,
2004,42,42,ATL,Viktor Sanikidze\sanikvi01,,,,,,,,,,,,,,,,,,
2004,43,43,NYK,Trevor Ariza\arizatr01,University of California Los Angeles,13,875,25539,9147,4220,1849,0.426,0.351,0.717,29.2,10.5,4.8,2.1,52.1,0.098,1.6,23.4
2004,44,44,NOH,Tim Pickett,Florida State University,,,,,,,,,,,,,,,,,
2004,45,45,CHA,Bernard Robinson\robinbe01,University of Michigan,3,128,1909,576,315,126,0.417,0.161,0.786,14.9,4.5,2.5,1,2,0.049,-2,0
2004,46,46,POR,Ha Seung-Jin\seungha01,,2,46,316,70,67,3,0.519,,0.5,6.9,1.5,1.5,0.1,-0.2,-0.029,-8.3,-0.5
2004,47,47,MIA,Pape Sow\sowpa01,California State University Fullerton,3,76,879,219,214,12,0.416,,0.678,11.6,2.9,2.8,0.2,0.8,0.044,-4.8,-0.6
2004,48,48,SAC,Ricky Minard,Morehead State University,,,,,,,,,,,,,,,,,
2004,49,49,MEM,Sergei Lishouk\lishcse01,,,,,,,,,,,,,,,,,,
2004,50,50,DAL,Vassilis Spanoulis\spanova01,,1,31,272,85,22,28,0.319,0.172,0.81,8.8,2.7,0.7,0.9,-0.1,-0.01,-6.7,-0.3
2004,51,51,NJN,Christian Drejer,University of Florida,,,,,,,,,,,,,,,,,
2004,52,52,SAS,Romain Sato,Xavier University,,,,,,,,,,,,,,,,,
2004,53,53,MIA,Matt Freije\freijma01,Vanderbilt University,2,42,588,133,85,27,0.293,0.224,0.714,14,3.2,2,0.6,-0.6,-0.047,-6.3,-0.6
2004,54,54,DET,Rickey Paulding,University of Missouri,,,,,,,,,,,,,,,,,
2004,55,55,HOU,Luis Flores\florelu01,Manhattan College,1,16,77,35,3,11,0.483,0.5,1,4.8,2.2,0.2,0.7,0,-0.02,-9.6,-0.1
2004,56,56,LAL,Marcus Douthit,Providence College,,,,,,,,,,,,,,,,,
2004,57,57,SAS,Sergei Karaulov\karause01,,,,,,,,,,,,,,,,,,
2004,58,58,MIN,Blake Stepp,Gonzaga University,,,,,,,,,,,,,,,,,
2004,59,59,IND,Rashad Wright,University of Georgia,,,,,,,,,,,,,,,,,
2003,1,1,CLE,LeBron James\jamesle01,,14,1061,41272,28787,7707,7461,0.501,0.342,0.74,38.9,27.1,7.3,7,205.4,0.239,9.1,115.9
2003,2,2,DET,Darko Milicic\milicda01,,10,468,8638,2813,1971,405,0.46,0,0.574,18.5,6,4.2,0.9,7.1,0.04,-1.6,0.8
2003,3,3,DEN,Carmelo Anthony\anthoca01,Syracuse University,14,976,35334,24156,6429,3057,0.452,0.346,0.813,36.2,24.8,6.6,3.1,97,0.132,1.3,29.4
2003,4,4,TOR,Chris Bosh\boshch01,Georgia Institute of Technology,13,893,31936,17189,7592,1795,0.494,0.335,0.799,35.8,19.2,8.5,2,106,0.159,1.4,27.5
2003,5,5,MIA,Dwyane Wade\wadedw01,Marquette University,14,915,32352,21317,4397,5173,0.484,0.287,0.768,35.4,23.3,4.8,5.7,117.2,0.174,5.1,57.8
2003,6,6,LAC,Chris Kaman\kamanch01,Central Michigan University,13,735,19642,8208,5582,921,0.489,0.042,0.743,26.7,11.2,7.6,1.3,24.6,0.06,-2,0
2003,7,7,CHI,Kirk Hinrich\hinriki01,University of Kansas,13,879,27015,9594,2576,4245,0.411,0.375,0.8,30.7,10.9,2.9,4.8,52.5,0.093,0.2,14.7
2003,8,8,MIL,T.J. Ford\fordtj01,University of Texas at Austin,8,429,11882,4797,1331,2495,0.433,0.289,0.815,27.7,11.2,3.1,5.8,16.9,0.068,-0.8,3.6
2003,9,9,NYK,Mike Sweetney\sweetmi01,Georgetown University,4,233,3610,1516,1045,145,0.485,0,0.689,15.5,6.5,4.5,0.6,7.8,0.103,-2.1,-0.1
2003,10,10,WAS,Jarvis Hayes\hayesja01,University of Georgia,7,427,9898,3553,1330,459,0.415,0.356,0.798,23.2,8.3,3.1,1.1,10.2,0.049,-2.9,-2.2
2003,11,11,GSW,Mickael Pietrus\pietrmi01,,10,557,11950,4629,1723,445,0.425,0.355,0.665,21.5,8.3,3.1,0.8,19.7,0.079,-0.9,3.4
2003,12,12,SEA,Nick Collison\collini01,University of Kansas,13,895,18528,5328,4680,935,0.533,0.208,0.726,20.7,6,5.2,1,44.4,0.115,0.4,11.4
2003,13,13,MEM,Marcus Banks\banksma01,University of Nevada Las Vegas,8,348,5571,2061,519,728,0.432,0.327,0.768,16,5.9,1.5,2.1,6.6,0.057,-2.4,-0.6
2003,14,14,SEA,Luke Ridnour\ridnolu01,University of Oregon,12,830,21623,7740,1877,3713,0.431,0.349,0.862,26.1,9.3,2.3,4.5,36,0.08,-0.9,5.8
2003,15,15,ORL,Reece Gaines\gainere01,University of Louisville,3,71,605,123,53,50,0.324,0.269,0.606,8.5,1.7,0.7,0.7,-0.6,-0.049,-7.7,-0.9
2003,16,16,BOS,Troy Bell\belltr01,Boston College,1,6,34,11,4,4,0.222,0,1,5.7,1.8,0.7,0.7,-0.2,-0.326,-14.4,-0.1
2003,17,17,PHO,Zarko Cabarkapa\cabarza01,,3,150,1550,640,312,85,0.427,0.273,0.733,10.3,4.3,2.1,0.6,1.1,0.035,-5.2,-1.3
2003,18,18,NOH,David West\westda01,Xavier University,14,961,28145,13539,6352,2135,0.493,0.261,0.818,29.3,14.1,6.6,2.2,82.4,0.14,1.4,24.5
2003,19,19,UTA,Sasha Pavlovic\pavloal01,,10,567,8888,2787,1000,517,0.404,0.346,0.673,15.7,4.9,1.8,0.9,7,0.038,-3.4,-3.2
2003,20,20,BOS,Dahntay Jones\jonesda02,Duke University,13,624,9799,3353,1082,529,0.439,0.329,0.751,15.7,5.4,1.7,0.8,9.9,0.048,-3.7,-4.1
2003,21,21,ATL,Boris Diaw\diawbo01,,14,1064,28768,9139,4634,3684,0.493,0.336,0.717,27,8.6,4.4,3.5,51.6,0.086,0.7,19.5
2003,22,22,NJN,Zoran Planinic\planizo01,,3,148,1584,561,198,165,0.405,0.289,0.677,10.7,3.8,1.3,1.1,1.5,0.046,-4.2,-0.9
2003,23,23,POR,Travis Outlaw\outlatr01,,11,622,13026,5273,1974,514,0.423,0.337,0.744,20.9,8.5,3.2,0.8,16.5,0.061,-2.3,-0.9
2003,24,24,LAL,Brian Cook\cookbr01,University of Illinois at Urbana-Champaign,9,421,5649,2312,1115,252,0.439,0.382,0.783,13.4,5.5,2.6,0.6,10.2,0.086,-2.4,-0.6
2003,25,25,DET,Carlos Delfino\delfica01,,8,507,11580,4115,1815,887,0.401,0.365,0.758,22.8,8.1,3.6,1.7,22.5,0.093,0.8,8.1
2003,26,26,MIN,Ndudi Ebi\ebind01,,2,19,86,40,19,4,0.486,0,0.462,4.5,2.1,1,0.2,0.1,0.051,-5.4,-0.1
2003,27,27,MEM,Kendrick Perkins\perkike01,,13,781,17147,4211,4531,811,0.53,0,0.594,22,5.4,5.8,1,27.9,0.078,-0.4,7
2003,28,28,SAS,Leandro Barbosa\barbole01,,14,850,18386,9035,1720,1775,0.459,0.387,0.821,21.6,10.6,2,2.1,37.4,0.098,-0.4,7.4
2003,29,29,DAL,Josh Howard\howarjo01,Wake Forest University,10,507,15350,7270,2886,817,0.448,0.332,0.77,30.3,14.3,5.7,1.6,38,0.119,0.6,10.3
2003,30,30,NYK,Maciej Lampe\lampema01,,3,64,632,215,142,22,0.407,0.25,0.676,9.9,3.4,2.2,0.3,-0.2,-0.014,-8.7,-1.1
2003,31,31,CLE,Jason Kapono\kaponja01,University of California Los Angeles,9,509,9068,3398,844,417,0.442,0.434,0.835,17.8,6.7,1.7,0.8,10.3,0.055,-3,-2.3
2003,32,32,LAL,Luke Walton\waltolu01,University of Arizona,10,564,9685,2649,1588,1317,0.429,0.326,0.715,17.2,4.7,2.8,2.3,13.5,0.067,-1.2,1.9
2003,33,33,MIA,Jerome Beasley\beaslje01,University of North Dakota,1,2,5,2,1,0,0.333,,,2.5,1,0.5,0,0,-0.117,-22.4,0
2003,34,34,LAC,Sofoklis Schortsanitis\schorso01,,,,,,,,,,,,,,,,,,
2003,35,35,MIL,Szymon Szewczyk\szewcsz01,,,,,,,,,,,,,,,,,,
2003,36,36,CHI,Mario Austin\austima01,Mississippi State University,,,,,,,,,,,,,,,,,
2003,37,37,ATL,Travis Hansen\hansetr01,Brigham Young University,1,41,507,123,70,19,0.354,0.3,0.815,12.4,3,1.7,0.5,0.2,0.019,-5,-0.4
2003,38,38,WAS,Steve Blake\blakest01,University of Maryland,13,870,20823,5662,1816,3446,0.401,0.383,0.779,23.9,6.5,2.1,4,29.1,0.067,-1.8,1.3
2003,39,39,NYK,Slavko Vranes\vranesl01,,1,1,3,0,0,0,0,,,3,0,0,0,0,-0.371,-21.4,0
2003,40,40,GSW,Derrick Zimmerman\zimmede01,Mississippi State University,1,2,32,4,4,7,0.667,,,16,2,2,3.5,0,0.004,-9.7,-0.1
2003,41,41,SEA,Willie Green\greenwi01,University of Detroit Mercy,12,731,14783,6059,1303,1018,0.425,0.346,0.765,20.2,8.3,1.8,1.4,12.9,0.042,-3.6,-5.9
2003,42,42,ORL,Zaza Pachulia\pachuza01,,14,961,20390,6774,5729,1233,0.465,0,0.748,21.2,7,6,1.3,47,0.111,-0.4,8.4
2003,43,43,MIL,Keith Bogans\boganke01,University of Kentucky,11,671,14527,4257,1817,866,0.394,0.353,0.716,21.6,6.3,2.7,1.3,20.4,0.068,-0.8,4.5
2003,44,44,HOU,Malick Badiane,,,,,,,,,,,,,,,,,,
2003,45,45,CHI,Matt Bonner\bonnema01,University of Florida,12,792,13356,4632,2371,552,0.464,0.414,0.78,16.9,5.8,3,0.7,38.5,0.138,1,10.1
2003,46,46,DEN,Sani Becirovic\becirsa01,,,,,,,,,,,,,,,,,,
2003,47,47,UTA,Mo Williams\willima01,University of Alabama,13,818,23872,10759,2264,3990,0.434,0.378,0.871,29.2,13.2,2.8,4.9,40,0.08,-0.5,8.9
2003,48,48,NOH,James Lang\langja01,,1,11,55,11,11,2,0.444,,0.6,5,1,1,0.2,0.1,0.047,-4,0
2003,49,49,IND,James Jones\jonesja02,University of Miami,14,709,11098,3717,1277,366,0.401,0.401,0.84,15.7,5.2,1.8,0.5,25.2,0.109,-0.6,4
2003,50,50,PHI,Paccelis Morlende\morlepa01,,,,,,,,,,,,,,,,,,
2003,51,51,NJN,Kyle Korver\korveky01,Creighton University,14,1031,27315,10295,3195,1877,0.443,0.431,0.88,26.5,10,3.1,1.8,65.2,0.115,0.9,20.1
2003,52,52,TOR,Remon Van de Hare,,,,,,,,,,,,,,,,,,
2003,53,53,CHI,Tommy Smith,Arizona State University,,,,,,,,,,,,,,,,,
2003,54,54,POR,Nedzad Sinanovic\sinanne01,,,,,,,,,,,,,,,,,,
2003,55,55,MIN,Rick Rickert,University of Minnesota,,,,,,,,,,,,,,,,,
2003,56,56,BOS,Brandon Hunter\huntebr01,Ohio University,2,67,630,220,187,22,0.476,0,0.488,9.4,3.3,2.8,0.3,0.7,0.055,-5.4,-0.5
2003,57,57,DAL,Xue Yuyang\yuyanxu01,,,,,,,,,,,,,,,,,,
2003,58,58,DET,Andreas Glyniadakis\glynian01,,1,13,81,17,8,1,0.471,,0.5,6.2,1.3,0.6,0.1,-0.2,-0.143,-12.1,-0.2
2002,1,1,HOU,Yao Ming\mingya01,,8,486,15818,9247,4494,769,0.524,0.2,0.833,32.5,19,9.2,1.6,65.9,0.2,2.3,17
2002,2,2,CHI,Jay Williams\willija03,Duke University,1,75,1961,714,195,350,0.399,0.322,0.64,26.1,9.5,2.6,4.7,0.8,0.02,-2.2,-0.1
2002,3,3,GSW,Mike Dunleavy\dunlemi02,Duke University,15,986,27340,11048,4211,2185,0.441,0.377,0.803,27.7,11.2,4.3,2.2,58.5,0.103,0.3,15.9
2002,4,4,MEM,Drew Gooden\goodedr01,University of Kansas,14,790,20127,8653,5618,896,0.462,0.257,0.76,25.5,11,7.1,1.1,43.9,0.105,-1.5,2.3
2002,5,5,DEN,Nikoloz Tskitishvili\tskitni01,,4,172,1946,507,307,114,0.304,0.235,0.73,11.3,2.9,1.8,0.7,-1.6,-0.039,-6.3,-2.1
2002,6,6,CLE,Dajuan Wagner\wagneda02,University of Memphis,4,103,2202,964,142,195,0.366,0.321,0.77,21.4,9.4,1.4,1.9,0,0,-5.6,-2
2002,7,7,NYK,Nene Hilario\hilarne01,,15,871,23933,10418,5528,1648,0.548,0.146,0.661,27.5,12,6.3,1.9,69.3,0.139,2,24.1
2002,8,8,LAC,Chris Wilcox\wilcoch01,University of Maryland,11,628,12474,5150,3076,455,0.541,0,0.643,19.9,8.2,4.9,0.7,26.9,0.103,-1.6,1.2
2002,9,9,PHO,Amar'e Stoudemire\stoudam01,,14,846,26254,15994,6632,1050,0.537,0.236,0.761,31,18.9,7.8,1.2,92.5,0.169,0.5,16.8
2002,10,10,MIA,Caron Butler\butleca01,University of Connecticut,14,881,28333,12430,4387,2007,0.434,0.348,0.847,32.2,14.1,5,2.3,50.9,0.086,0.2,15.9
2002,11,11,WAS,Jared Jeffries\jeffrja01,Indiana University,11,629,13579,3003,2563,798,0.426,0.25,0.583,21.6,4.8,4.1,1.3,13.1,0.046,-0.9,3.8
2002,12,12,LAC,Melvin Ely\elyme01,California State University Fresno,9,375,6005,1992,1215,261,0.46,0,0.625,16,5.3,3.2,0.7,4,0.032,-3.6,-2.4
2002,13,13,MIL,Marcus Haislip\haislma01,University of Tennessee,4,89,854,311,131,16,0.437,0.35,0.659,9.6,3.5,1.5,0.2,0.5,0.026,-6.2,-0.9
2002,14,14,IND,Fred Jones\jonesfr01,University of Oregon,7,430,10299,3206,958,990,0.411,0.353,0.809,24,7.5,2.2,2.3,16.5,0.077,-0.9,2.8
2002,15,15,HOU,Bostjan Nachbar\nachbbo01,,6,317,5628,2252,836,283,0.406,0.375,0.784,17.8,7.1,2.6,0.9,8.7,0.074,-2.3,-0.4
2002,16,16,PHI,Jiri Welsch\welscji01,,4,247,4596,1519,602,375,0.403,0.343,0.752,18.6,6.1,2.4,1.5,5.7,0.059,-2.1,-0.1
2002,17,17,WAS,Juan Dixon\dixonju01,University of Maryland,7,436,8509,3678,816,775,0.413,0.341,0.833,19.5,8.4,1.9,1.8,6.1,0.034,-3,-2.1
2002,18,18,ORL,Curtis Borchardt\borchcu01,Stanford University,2,83,1117,258,278,64,0.421,0,0.742,13.5,3.1,3.3,0.8,1,0.041,-2.4,-0.1
2002,19,19,UTA,Ryan Humphrey\humphry01,University of Notre Dame,3,85,772,197,189,18,0.344,0,0.539,9.1,2.3,2.2,0.2,-0.4,-0.027,-7.6,-1.1
2002,20,20,TOR,Kareem Rush\rushka01,University of Missouri,7,346,5956,2213,572,353,0.4,0.358,0.703,17.2,6.4,1.7,1,1.7,0.013,-4.1,-3.2
2002,21,21,POR,Qyntel Woods\woodsqy01,Northeast Mississippi Community College,4,167,2060,691,385,105,0.452,0.357,0.603,12.3,4.1,2.3,0.6,1.4,0.032,-3,-0.5
2002,22,22,PHO,Casey Jacobsen\jacobca01,Stanford University,4,287,5320,1488,516,304,0.393,0.352,0.769,18.5,5.2,1.8,1.1,6.2,0.056,-2.3,-0.4
2002,23,23,DET,Tayshaun Prince\princta01,University of Kentucky,14,1017,31576,11272,4332,2406,0.455,0.367,0.756,31,11.1,4.3,2.4,63.1,0.096,0.1,16.6
2002,24,24,NJN,Nenad Krstic\krstine01,,7,419,10547,4210,2261,346,0.494,0.143,0.73,25.2,10,5.4,0.8,21.5,0.098,-2.6,-1.5
2002,25,25,DEN,Frank Williams\willifr02,University of Illinois at Urbana-Champaign,3,86,952,253,77,166,0.352,0.3,0.833,11.1,2.9,0.9,1.9,0.1,0.003,-5,-0.7
2002,26,26,SAS,John Salmons\salmojo01,University of Miami,13,895,23672,8292,2603,2183,0.431,0.366,0.799,26.4,9.3,2.9,2.4,33.9,0.069,-1,5.8
2002,27,27,LAL,Chris Jefferies\jeffech01,California State University Fresno,2,72,861,281,88,29,0.383,0.365,0.667,12,3.9,1.2,0.4,-0.5,-0.03,-6.3,-0.9
2002,28,28,SAC,Dan Dickau\dickada01,Gonzaga University,6,300,4617,1745,405,752,0.401,0.341,0.831,15.4,5.8,1.4,2.5,5.9,0.061,-2.3,-0.4
2002,29,29,GSW,Steve Logan,University of Cincinnati,,,,,,,,,,,,,,,,,
2002,30,30,CHI,Roger Mason\masonro01,University of Virginia,10,518,9147,3289,897,677,0.408,0.383,0.866,17.7,6.3,1.7,1.3,13,0.068,-1.8,0.5
2002,31,31,MEM,Robert Archibald\archiro01,University of Illinois at Urbana-Champaign,2,44,328,51,69,16,0.283,,0.429,7.5,1.2,1.6,0.4,0,-0.004,-5,-0.2
